"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"475";"BTCUSD";"Comprar";"2023.12.26 17:30:00";"42223.00";"0.10000";"2023.12.26 17:30:00";"41927.44";"-29.56";"16635.00";"IST";"SL";"-29.56";"0.18";"0s";""
"478";"BTCUSD";"Comprar";"2023.12.27 08:15:00";"42414.40";"0.10000";"2023.12.27 12:30:00";"42795.14";"38.07";"16673.07";"IST";"TrailingStop";"0.00";"76.30";"4h 15m";""
"480";"BTCUSD";"Comprar";"2023.12.27 13:15:00";"42910.80";"0.10000";"2023.12.27 14:15:00";"42910.80";"0.00";"16673.07";"IST";"MoveSL2BE";"-11.34";"14.36";"1h 0m";""
"117";"BTCUSD";"Vender";"2023.12.27 14:45:00";"42898.43";"0.10000";"2023.12.27 20:15:00";"43198.72";"-30.03";"16643.04";"IST";"SL";"-30.03";"13.61";"5h 30m";""
"481";"BTCUSD";"Comprar";"2023.12.27 15:15:00";"42890.00";"0.10000";"2023.12.27 16:00:00";"42890.00";"0.00";"16673.07";"IST";"MoveSL2BE";"-5.08";"14.76";"45m 0s";""
"482";"BTCUSD";"Comprar";"2023.12.27 17:00:00";"43054.30";"0.10000";"2023.12.27 19:00:00";"43054.30";"0.00";"16673.07";"IST";"MoveSL2BE";"-21.83";"12.52";"2h 0m";""
"487";"BTCUSD";"Comprar";"2023.12.28 11:00:00";"43090.80";"0.10000";"2023.12.28 12:45:00";"42789.16";"-30.16";"16612.88";"IST";"SL";"-30.16";"1.59";"1h 45m";""
"488";"BTCUSD";"Vender";"2023.12.28 13:30:00";"42790.80";"0.10000";"2023.12.28 14:00:00";"42790.80";"0.00";"16612.88";"IST";"MoveSL2BE";"-6.27";"9.55";"30m 0s";""
"120";"BTCUSD";"Vender";"2023.12.29 14:00:00";"42760.85";"0.10000";"2023.12.29 14:30:00";"43060.18";"-29.93";"16582.95";"IST";"SL";"-29.93";"2.00";"30m 0s";""
"121";"BTCUSD";"Vender";"2023.12.29 15:15:00";"42740.25";"0.10000";"2023.12.29 21:15:00";"42165.54";"57.47";"16640.42";"IST";"Exit After X Bars";"0.00";"111.15";"6h 0m";""
"499";"BTCUSD";"Vender";"2023.12.30 08:15:00";"41906.20";"0.10000";"2023.12.30 11:00:00";"41906.20";"0.00";"16640.42";"IST";"MoveSL2BE";"0.00";"41.03";"2h 45m";""
"500";"BTCUSD";"Comprar";"2023.12.30 11:45:00";"41851.50";"0.10000";"2023.12.30 12:00:00";"41851.50";"0.00";"16640.42";"IST";"MoveSL2BE";"0.00";"2.91";"15m 0s";""
"503";"BTCUSD";"Comprar";"2023.12.30 13:30:00";"41940.70";"0.10000";"2023.12.30 20:30:00";"42338.00";"39.73";"16680.15";"IST";"Exit After X Bars";"-3.66";"62.01";"7h 0m";""
"507";"BTCUSD";"Comprar";"2023.12.31 12:30:00";"42563.70";"0.10000";"2024.01.01 23:15:00";"43798.05";"123.44";"16803.58";"IST";"PT";"-24.16";"123.43";"1d 10h 45m";""
"508";"BTCUSD";"Comprar";"2024.01.02 09:45:00";"45652.10";"0.10000";"2024.01.02 10:00:00";"45652.10";"0.00";"16803.58";"IST";"MoveSL2BE";"0.00";"11.15";"15m 0s";""
"511";"BTCUSD";"Comprar";"2024.01.02 11:00:00";"45606.20";"0.10000";"2024.01.02 11:30:00";"45286.96";"-31.92";"16771.66";"IST";"SL";"-31.92";"7.32";"30m 0s";""
"515";"BTCUSD";"Comprar";"2024.01.02 12:30:00";"45525.50";"0.10000";"2024.01.02 14:30:00";"45525.50";"0.00";"16771.66";"IST";"MoveSL2BE";"-28.19";"27.42";"2h 0m";""
"520";"BTCUSD";"Comprar";"2024.01.03 09:00:00";"45263.00";"0.10000";"2024.01.03 09:15:00";"45263.00";"0.00";"16771.66";"IST";"MoveSL2BE";"0.00";"1.73";"15m 0s";""
"525";"BTCUSD";"Vender";"2024.01.03 15:45:00";"42335.70";"0.10000";"2024.01.03 15:45:00";"42632.05";"-29.64";"16742.02";"IST";"SL";"-29.64";"3.08";"0s";""
"535";"BTCUSD";"Comprar";"2024.01.04 10:30:00";"42914.70";"0.10000";"2024.01.04 11:15:00";"42914.70";"0.00";"16742.02";"IST";"MoveSL2BE";"0.00";"20.57";"45m 0s";""
"536";"BTCUSD";"Comprar";"2024.01.04 13:30:00";"43258.80";"0.10000";"2024.01.04 13:45:00";"43258.80";"0.00";"16742.02";"IST";"MoveSL2BE";"0.00";"5.70";"15m 0s";""
"538";"BTCUSD";"Vender";"2024.01.05 08:15:00";"43786.40";"0.10000";"2024.01.05 09:00:00";"44092.90";"-30.65";"16711.37";"IST";"SL";"-30.65";"3.23";"45m 0s";""
"540";"BTCUSD";"Comprar";"2024.01.05 10:15:00";"44035.20";"0.10000";"2024.01.05 10:45:00";"43726.95";"-30.83";"16680.55";"IST";"SL";"-30.83";"2.28";"30m 0s";""
"545";"BTCUSD";"Comprar";"2024.01.05 12:00:00";"43803.60";"0.10000";"2024.01.05 13:30:00";"43803.60";"0.00";"16680.55";"IST";"MoveSL2BE";"-18.01";"28.13";"1h 30m";""
"547";"BTCUSD";"Comprar";"2024.01.06 08:15:00";"43575.30";"0.10000";"2024.01.06 10:00:00";"43575.30";"0.00";"16680.55";"IST";"MoveSL2BE";"0.00";"14.90";"1h 45m";""
"549";"BTCUSD";"Vender";"2024.01.06 11:00:00";"43646.70";"0.10000";"2024.01.06 11:15:00";"43646.70";"0.00";"16680.55";"IST";"MoveSL2BE";"0.00";"2.91";"15m 0s";""
"550";"BTCUSD";"Comprar";"2024.01.06 12:00:00";"43660.10";"0.10000";"2024.01.06 19:00:00";"43974.20";"31.41";"16711.96";"IST";"Exit After X Bars";"-13.10";"44.86";"7h 0m";""
"133";"BTCUSD";"Vender";"2024.01.06 17:15:00";"43872.33";"0.10000";"2024.01.06 23:15:00";"43771.14";"10.12";"16722.08";"IST";"Exit After X Bars";"-23.65";"20.14";"6h 0m";""
"572";"BTCUSD";"Comprar";"2024.01.08 10:15:00";"43818.60";"0.10000";"2024.01.08 12:00:00";"45089.34";"127.07";"16849.15";"IST";"PT";"0.00";"127.07";"1h 45m";""
"574";"BTCUSD";"Comprar";"2024.01.08 15:30:00";"44942.80";"0.10000";"2024.01.08 15:45:00";"44942.80";"0.00";"16849.15";"IST";"MoveSL2BE";"0.00";"37.63";"15m 0s";""
"576";"BTCUSD";"Comprar";"2024.01.08 17:00:00";"44958.50";"0.10000";"2024.01.08 18:30:00";"46262.30";"130.38";"16979.53";"IST";"PT";"0.00";"130.38";"1h 30m";""
"577";"BTCUSD";"Comprar";"2024.01.09 08:15:00";"46766.50";"0.10000";"2024.01.09 08:30:00";"46766.50";"0.00";"16979.53";"IST";"MoveSL2BE";"0.00";"7.40";"15m 0s";""
"135";"BTCUSD";"Vender";"2024.01.09 08:45:00";"46631.51";"0.10000";"2024.01.09 12:45:00";"46957.93";"-32.64";"16946.89";"IST";"SL";"-32.64";"27.05";"4h 0m";""
"136";"BTCUSD";"Comprar";"2024.01.09 13:00:00";"46489.95";"0.10000";"2024.01.09 19:00:00";"46601.70";"11.18";"16958.06";"IST";"Exit After X Bars";"-7.64";"50.96";"6h 0m";""
"581";"BTCUSD";"Comprar";"2024.01.09 13:00:00";"46611.00";"0.10000";"2024.01.09 13:30:00";"46611.00";"0.00";"16946.89";"IST";"MoveSL2BE";"-15.61";"18.83";"30m 0s";""
"582";"BTCUSD";"Vender";"2024.01.09 14:15:00";"46698.10";"0.10000";"2024.01.09 14:45:00";"46698.10";"0.00";"16946.89";"IST";"MoveSL2BE";"-3.40";"14.52";"30m 0s";""
"583";"BTCUSD";"Comprar";"2024.01.09 15:15:00";"46718.50";"0.10000";"2024.01.09 15:45:00";"46718.50";"0.00";"16946.89";"IST";"MoveSL2BE";"-4.44";"24.88";"30m 0s";""
"590";"BTCUSD";"Comprar";"2024.01.10 10:45:00";"45590.70";"0.10000";"2024.01.10 11:15:00";"45590.70";"0.00";"16958.06";"IST";"MoveSL2BE";"-10.40";"1.99";"30m 0s";""
"591";"BTCUSD";"Vender";"2024.01.10 12:00:00";"45451.00";"0.10000";"2024.01.10 15:45:00";"45392.64";"5.84";"16963.90";"IST";"TrailingStop";"0.00";"112.74";"3h 45m";""
"140";"BTCUSD";"Comprar";"2024.01.10 15:00:00";"45186.15";"0.10000";"2024.01.10 18:00:00";"46496.55";"131.04";"17094.94";"IST";"PT";"-25.15";"131.04";"3h 0m";""
"594";"BTCUSD";"Comprar";"2024.01.10 17:00:00";"45360.00";"0.10000";"2024.01.10 20:00:00";"45715.60";"35.56";"17130.50";"IST";"TrailingStop";"0.00";"131.49";"3h 0m";""
"599";"BTCUSD";"Comprar";"2024.01.11 10:00:00";"46196.20";"0.10000";"2024.01.11 14:00:00";"47535.89";"133.97";"17264.47";"IST";"PT";"0.00";"133.97";"4h 0m";""
"602";"BTCUSD";"Comprar";"2024.01.12 09:00:00";"45832.10";"0.10000";"2024.01.12 09:15:00";"45511.28";"-32.08";"17232.39";"IST";"SL";"-32.08";"2.07";"15m 0s";""
"142";"BTCUSD";"Comprar";"2024.01.12 09:30:00";"45902.00";"0.10000";"2024.01.12 13:30:00";"45580.69";"-32.13";"17200.26";"IST";"SL";"-32.13";"31.55";"4h 0m";""
"609";"BTCUSD";"Vender";"2024.01.12 11:45:00";"45943.50";"0.10000";"2024.01.12 12:00:00";"45943.50";"0.00";"17232.39";"IST";"MoveSL2BE";"0.00";"5.40";"15m 0s";""
"613";"BTCUSD";"Vender";"2024.01.12 14:30:00";"45790.30";"0.10000";"2024.01.12 15:30:00";"44462.38";"132.79";"17333.05";"IST";"PT";"0.00";"132.79";"1h 0m";""
"144";"BTCUSD";"Comprar";"2024.01.13 08:00:00";"43119.06";"0.10000";"2024.01.13 10:00:00";"42817.23";"-30.18";"17302.87";"IST";"SL";"-30.18";"8.72";"2h 0m";""
"614";"BTCUSD";"Comprar";"2024.01.13 08:00:00";"43065.90";"0.10000";"2024.01.13 08:30:00";"43065.90";"0.00";"17333.05";"IST";"MoveSL2BE";"0.00";"14.04";"30m 0s";""
"615";"BTCUSD";"Comprar";"2024.01.13 08:45:00";"43100.30";"0.10000";"2024.01.13 09:00:00";"43100.30";"0.00";"17333.05";"IST";"MoveSL2BE";"0.00";"6.81";"15m 0s";""
"625";"BTCUSD";"Comprar";"2024.01.13 12:00:00";"42665.30";"0.10000";"2024.01.13 13:45:00";"42665.30";"0.00";"17302.87";"IST";"MoveSL2BE";"-19.60";"8.27";"1h 45m";""
"145";"BTCUSD";"Comprar";"2024.01.13 14:15:00";"42652.90";"0.10000";"2024.01.13 20:15:00";"42779.20";"12.63";"17315.49";"IST";"Exit After X Bars";"-4.50";"55.09";"6h 0m";""
"626";"BTCUSD";"Comprar";"2024.01.13 14:15:00";"42682.90";"0.10000";"2024.01.13 20:00:00";"42682.90";"0.00";"17302.87";"IST";"MoveSL2BE";"-7.50";"52.09";"5h 45m";""
"146";"BTCUSD";"Vender";"2024.01.14 08:00:00";"42966.22";"0.10000";"2024.01.14 14:00:00";"42848.64";"11.76";"17327.25";"IST";"Exit After X Bars";"-6.23";"28.32";"6h 0m";""
"628";"BTCUSD";"Comprar";"2024.01.14 08:45:00";"42933.40";"0.10000";"2024.01.14 09:00:00";"42933.40";"0.00";"17315.49";"IST";"MoveSL2BE";"0.00";"2.06";"15m 0s";""
"631";"BTCUSD";"Vender";"2024.01.14 11:30:00";"42853.40";"0.10000";"2024.01.14 13:45:00";"42853.40";"0.00";"17315.49";"IST";"MoveSL2BE";"0.00";"17.04";"2h 15m";""
"632";"BTCUSD";"Comprar";"2024.01.14 14:45:00";"42831.40";"0.10000";"2024.01.14 16:30:00";"42831.40";"0.00";"17327.25";"IST";"MoveSL2BE";"-6.52";"9.08";"1h 45m";""
"633";"BTCUSD";"Comprar";"2024.01.14 16:45:00";"42854.60";"0.10000";"2024.01.14 17:00:00";"42854.60";"0.00";"17327.25";"IST";"MoveSL2BE";"0.00";"4.84";"15m 0s";""
"147";"BTCUSD";"Vender";"2024.01.15 10:00:00";"42663.50";"0.10000";"2024.01.15 16:00:00";"42216.84";"44.67";"17371.92";"IST";"Exit After X Bars";"-24.67";"55.58";"6h 0m";""
"634";"BTCUSD";"Comprar";"2024.01.15 10:30:00";"42621.30";"0.10000";"2024.01.15 10:45:00";"42621.30";"0.00";"17327.25";"IST";"MoveSL2BE";"0.00";"4.77";"15m 0s";""
"638";"BTCUSD";"Comprar";"2024.01.15 11:45:00";"42576.20";"0.10000";"2024.01.15 12:15:00";"42576.20";"0.00";"17327.25";"IST";"MoveSL2BE";"0.00";"9.80";"30m 0s";""
"639";"BTCUSD";"Comprar";"2024.01.15 12:45:00";"42596.80";"0.10000";"2024.01.15 13:00:00";"42596.80";"0.00";"17327.25";"IST";"MoveSL2BE";"0.00";"4.76";"15m 0s";""
"642";"BTCUSD";"Comprar";"2024.01.16 09:15:00";"42856.70";"0.10000";"2024.01.16 10:00:00";"42856.70";"0.00";"17371.92";"IST";"MoveSL2BE";"0.00";"24.25";"45m 0s";""
"645";"BTCUSD";"Comprar";"2024.01.16 11:15:00";"42865.20";"0.10000";"2024.01.16 12:15:00";"42865.20";"0.00";"17371.92";"IST";"MoveSL2BE";"-15.30";"6.29";"1h 0m";""
"651";"BTCUSD";"Comprar";"2024.01.16 15:15:00";"42762.20";"0.10000";"2024.01.16 22:15:00";"43359.40";"59.72";"17401.45";"IST";"Exit After X Bars";"0.00";"76.64";"7h 0m";""
"148";"BTCUSD";"Vender";"2024.01.16 17:30:00";"43123.16";"0.10000";"2024.01.16 21:15:00";"43425.02";"-30.19";"17341.73";"IST";"SL";"-30.19";"32.64";"3h 45m";""
"652";"BTCUSD";"Vender";"2024.01.17 08:45:00";"42649.70";"0.10000";"2024.01.17 10:00:00";"42649.70";"0.00";"17401.45";"IST";"MoveSL2BE";"-13.25";"7.70";"1h 15m";""
"653";"BTCUSD";"Vender";"2024.01.17 10:30:00";"42674.10";"0.10000";"2024.01.17 12:30:00";"42674.10";"0.00";"17401.45";"IST";"MoveSL2BE";"-13.21";"27.55";"2h 0m";""
"655";"BTCUSD";"Vender";"2024.01.17 13:15:00";"42599.20";"0.10000";"2024.01.17 13:30:00";"42599.20";"0.00";"17401.45";"IST";"MoveSL2BE";"0.00";"7.06";"15m 0s";""
"656";"BTCUSD";"Comprar";"2024.01.17 13:15:00";"42620.20";"0.10000";"2024.01.17 14:45:00";"42620.20";"0.00";"17401.45";"IST";"MoveSL2BE";"-28.22";"25.91";"1h 30m";""
"152";"BTCUSD";"Comprar";"2024.01.17 15:45:00";"42559.01";"0.10000";"2024.01.17 16:30:00";"42261.10";"-29.79";"17371.66";"IST";"SL";"-29.79";"6.73";"45m 0s";""
"659";"BTCUSD";"Comprar";"2024.01.18 09:30:00";"42806.80";"0.10000";"2024.01.18 10:30:00";"42507.15";"-29.97";"17341.70";"IST";"SL";"-29.97";"0.84";"1h 0m";""
"668";"BTCUSD";"Comprar";"2024.01.19 09:00:00";"41268.40";"0.10000";"2024.01.19 09:15:00";"41268.40";"0.00";"17341.70";"IST";"MoveSL2BE";"0.00";"12.18";"15m 0s";""
"669";"BTCUSD";"Comprar";"2024.01.19 10:45:00";"41312.30";"0.10000";"2024.01.19 11:45:00";"41312.30";"0.00";"17341.70";"IST";"MoveSL2BE";"0.00";"13.82";"1h 0m";""
"154";"BTCUSD";"Vender";"2024.01.19 11:00:00";"41400.48";"0.10000";"2024.01.19 17:00:00";"40344.84";"105.56";"17447.26";"IST";"Exit After X Bars";"-5.22";"116.11";"6h 0m";""
"672";"BTCUSD";"Comprar";"2024.01.19 13:15:00";"41307.20";"0.10000";"2024.01.19 13:30:00";"41307.20";"0.00";"17341.70";"IST";"MoveSL2BE";"0.00";"5.78";"15m 0s";""
"680";"BTCUSD";"Vender";"2024.01.20 10:30:00";"41456.40";"0.10000";"2024.01.20 11:15:00";"41456.40";"0.00";"17447.26";"IST";"MoveSL2BE";"-4.58";"7.11";"45m 0s";""
"681";"BTCUSD";"Vender";"2024.01.20 11:45:00";"41451.90";"0.10000";"2024.01.20 15:15:00";"41451.90";"0.00";"17447.26";"IST";"MoveSL2BE";"-15.81";"5.29";"3h 30m";""
"684";"BTCUSD";"Comprar";"2024.01.20 16:00:00";"41507.30";"0.10000";"2024.01.20 16:15:00";"41507.30";"0.00";"17447.26";"IST";"MoveSL2BE";"0.00";"5.18";"15m 0s";""
"685";"BTCUSD";"Comprar";"2024.01.20 16:45:00";"41507.30";"0.10000";"2024.01.20 17:15:00";"41507.30";"0.00";"17447.26";"IST";"MoveSL2BE";"-4.34";"3.15";"30m 0s";""
"686";"BTCUSD";"Comprar";"2024.01.21 09:00:00";"41652.80";"0.10000";"2024.01.21 11:45:00";"41652.80";"0.00";"17447.26";"IST";"MoveSL2BE";"-6.34";"13.03";"2h 45m";""
"687";"BTCUSD";"Comprar";"2024.01.21 12:00:00";"41734.70";"0.10000";"2024.01.21 12:15:00";"41734.70";"0.00";"17447.26";"IST";"MoveSL2BE";"0.00";"4.56";"15m 0s";""
"155";"BTCUSD";"Vender";"2024.01.21 12:15:00";"41715.92";"0.10000";"2024.01.21 18:15:00";"41618.54";"9.74";"17427.74";"IST";"Exit After X Bars";"-12.09";"22.82";"6h 0m";""
"689";"BTCUSD";"Comprar";"2024.01.21 15:00:00";"41792.30";"0.10000";"2024.01.21 16:30:00";"41499.75";"-29.26";"17418.01";"IST";"SL";"-29.25";"1.77";"1h 30m";""
"690";"BTCUSD";"Vender";"2024.01.22 09:00:00";"40870.20";"0.10000";"2024.01.22 11:00:00";"40705.37";"16.48";"17444.23";"IST";"TrailingStop";"-11.68";"54.73";"2h 0m";""
"157";"BTCUSD";"Comprar";"2024.01.22 13:45:00";"40841.48";"0.10000";"2024.01.22 14:15:00";"40555.59";"-28.59";"17415.64";"IST";"SL";"-28.59";"8.39";"30m 0s";""
"699";"BTCUSD";"Vender";"2024.01.22 16:00:00";"40565.10";"0.10000";"2024.01.22 16:45:00";"40565.10";"0.00";"17415.64";"IST";"MoveSL2BE";"0.00";"22.82";"45m 0s";""
"158";"BTCUSD";"Comprar";"2024.01.22 16:15:00";"40477.03";"0.10000";"2024.01.22 18:45:00";"40193.69";"-28.33";"17387.30";"IST";"SL";"-28.33";"28.11";"2h 30m";""
"703";"BTCUSD";"Vender";"2024.01.23 13:45:00";"38900.90";"0.10000";"2024.01.23 15:00:00";"38900.90";"0.00";"17387.30";"IST";"MoveSL2BE";"0.00";"42.06";"1h 15m";""
"162";"BTCUSD";"Comprar";"2024.01.23 15:00:00";"38944.22";"0.10000";"2024.01.23 21:00:00";"39124.30";"18.01";"17378.00";"IST";"Exit After X Bars";"-10.18";"63.87";"6h 0m";""
"708";"BTCUSD";"Vender";"2024.01.23 16:30:00";"39009.30";"0.10000";"2024.01.23 16:45:00";"39282.37";"-27.31";"17360.00";"IST";"SL";"-27.31";"7.60";"15m 0s";""
"709";"BTCUSD";"Comprar";"2024.01.24 08:30:00";"39921.20";"0.10000";"2024.01.24 09:15:00";"39921.20";"0.00";"17378.00";"IST";"MoveSL2BE";"-10.10";"13.74";"45m 0s";""
"713";"BTCUSD";"Comprar";"2024.01.24 12:00:00";"40233.60";"0.10000";"2024.01.24 12:45:00";"39951.96";"-28.16";"17349.84";"IST";"SL";"-28.16";"1.20";"45m 0s";""
"717";"BTCUSD";"Comprar";"2024.01.24 14:15:00";"39950.10";"0.10000";"2024.01.24 14:45:00";"39950.10";"0.00";"17349.84";"IST";"MoveSL2BE";"-12.52";"21.37";"30m 0s";""
"718";"BTCUSD";"Comprar";"2024.01.24 15:00:00";"39886.10";"0.10000";"2024.01.24 15:30:00";"39886.10";"0.00";"17349.84";"IST";"MoveSL2BE";"0.00";"13.77";"30m 0s";""
"720";"BTCUSD";"Comprar";"2024.01.25 08:45:00";"40046.30";"0.10000";"2024.01.25 09:15:00";"40046.30";"0.00";"17349.84";"IST";"MoveSL2BE";"-3.45";"3.97";"30m 0s";""
"165";"BTCUSD";"Vender";"2024.01.25 09:00:00";"40020.92";"0.10000";"2024.01.25 15:00:00";"39963.44";"5.75";"17355.59";"IST";"Exit After X Bars";"-23.04";"32.19";"6h 0m";""
"721";"BTCUSD";"Comprar";"2024.01.25 09:30:00";"40046.30";"0.10000";"2024.01.25 11:00:00";"40046.30";"0.00";"17349.84";"IST";"MoveSL2BE";"-12.93";"2.65";"1h 30m";""
"723";"BTCUSD";"Vender";"2024.01.25 14:00:00";"39848.60";"0.10000";"2024.01.25 15:30:00";"39848.60";"0.00";"17355.59";"IST";"MoveSL2BE";"-19.14";"10.42";"1h 30m";""
"724";"BTCUSD";"Comprar";"2024.01.26 08:00:00";"40031.20";"0.10000";"2024.01.26 09:45:00";"40031.20";"0.00";"17355.59";"IST";"MoveSL2BE";"0.00";"33.70";"1h 45m";""
"726";"BTCUSD";"Comprar";"2024.01.26 10:15:00";"40137.40";"0.10000";"2024.01.26 12:00:00";"41301.38";"116.40";"17471.99";"IST";"PT";"0.00";"116.40";"1h 45m";""
"728";"BTCUSD";"Comprar";"2024.01.26 15:45:00";"41329.80";"0.10000";"2024.01.26 22:45:00";"41784.80";"45.50";"17517.49";"IST";"Exit After X Bars";"0.00";"86.90";"7h 0m";""
"729";"BTCUSD";"Vender";"2024.01.27 08:00:00";"41613.30";"0.10000";"2024.01.27 08:45:00";"41613.30";"0.00";"17517.49";"IST";"MoveSL2BE";"0.00";"10.40";"45m 0s";""
"171";"BTCUSD";"Comprar";"2024.01.27 08:45:00";"41647.35";"0.10000";"2024.01.27 14:45:00";"41779.90";"13.25";"17530.74";"IST";"Exit After X Bars";"-28.68";"13.26";"6h 0m";""
"734";"BTCUSD";"Comprar";"2024.01.27 11:30:00";"41697.20";"0.10000";"2024.01.27 12:00:00";"41697.20";"0.00";"17517.49";"IST";"MoveSL2BE";"0.00";"4.81";"30m 0s";""
"735";"BTCUSD";"Comprar";"2024.01.27 13:30:00";"41703.30";"0.10000";"2024.01.27 13:45:00";"41703.30";"0.00";"17517.49";"IST";"MoveSL2BE";"0.00";"1.92";"15m 0s";""
"738";"BTCUSD";"Comprar";"2024.01.28 08:15:00";"42417.70";"0.10000";"2024.01.28 09:00:00";"42417.70";"0.00";"17530.74";"IST";"MoveSL2BE";"0.00";"15.26";"45m 0s";""
"739";"BTCUSD";"Comprar";"2024.01.28 09:15:00";"42453.50";"0.10000";"2024.01.28 11:00:00";"42453.50";"0.00";"17530.74";"IST";"MoveSL2BE";"0.00";"20.25";"1h 45m";""
"746";"BTCUSD";"Comprar";"2024.01.28 12:45:00";"42376.20";"0.10000";"2024.01.28 14:45:00";"42376.20";"0.00";"17530.74";"IST";"MoveSL2BE";"-15.54";"11.11";"2h 0m";""
"752";"BTCUSD";"Comprar";"2024.01.29 10:30:00";"42215.90";"0.10000";"2024.01.29 11:15:00";"42215.90";"0.00";"17530.74";"IST";"MoveSL2BE";"0.00";"12.69";"45m 0s";""
"753";"BTCUSD";"Comprar";"2024.01.29 11:30:00";"42264.70";"0.10000";"2024.01.29 12:15:00";"42264.70";"0.00";"17530.74";"IST";"MoveSL2BE";"-10.96";"6.16";"45m 0s";""
"176";"BTCUSD";"Vender";"2024.01.29 12:30:00";"42195.95";"0.10000";"2024.01.29 15:45:00";"42491.32";"-29.54";"17501.21";"IST";"SL";"-29.54";"42.32";"3h 15m";""
"764";"BTCUSD";"Comprar";"2024.01.30 08:15:00";"43339.00";"0.10000";"2024.01.30 08:45:00";"43339.00";"0.00";"17501.21";"IST";"MoveSL2BE";"0.00";"8.13";"30m 0s";""
"177";"BTCUSD";"Vender";"2024.01.30 08:45:00";"43339.97";"0.10000";"2024.01.30 12:00:00";"43643.35";"-30.34";"17470.87";"IST";"SL";"-30.34";"7.86";"3h 15m";""
"765";"BTCUSD";"Comprar";"2024.01.30 09:30:00";"43362.20";"0.10000";"2024.01.30 12:30:00";"43362.20";"0.00";"17470.87";"IST";"MoveSL2BE";"-10.10";"45.98";"3h 0m";""
"774";"BTCUSD";"Vender";"2024.01.31 08:00:00";"42939.20";"0.10000";"2024.01.31 08:15:00";"42939.20";"0.00";"17470.87";"IST";"MoveSL2BE";"0.00";"4.54";"15m 0s";""
"775";"BTCUSD";"Vender";"2024.01.31 08:30:00";"42939.20";"0.10000";"2024.01.31 08:45:00";"42939.20";"0.00";"17470.87";"IST";"MoveSL2BE";"0.00";"4.49";"15m 0s";""
"785";"BTCUSD";"Comprar";"2024.01.31 11:45:00";"42611.10";"0.10000";"2024.01.31 12:30:00";"42611.10";"0.00";"17470.87";"IST";"MoveSL2BE";"-12.09";"6.31";"45m 0s";""
"180";"BTCUSD";"Comprar";"2024.01.31 13:30:00";"42807.87";"0.10000";"2024.01.31 19:30:00";"43128.10";"32.02";"17502.89";"IST";"Exit After X Bars";"-28.41";"89.83";"6h 0m";""
"787";"BTCUSD";"Comprar";"2024.02.01 08:00:00";"42157.50";"0.10000";"2024.02.01 08:45:00";"42157.50";"0.00";"17502.89";"IST";"MoveSL2BE";"-10.00";"2.76";"45m 0s";""
"788";"BTCUSD";"Comprar";"2024.02.01 09:15:00";"42134.80";"0.10000";"2024.02.01 09:30:00";"42134.80";"0.00";"17502.89";"IST";"MoveSL2BE";"0.00";"6.53";"15m 0s";""
"789";"BTCUSD";"Comprar";"2024.02.01 10:00:00";"42118.50";"0.10000";"2024.02.01 11:45:00";"42118.50";"0.00";"17502.89";"IST";"MoveSL2BE";"0.00";"15.05";"1h 45m";""
"185";"BTCUSD";"Comprar";"2024.02.01 13:15:00";"42120.58";"0.10000";"2024.02.01 19:15:00";"42834.70";"71.41";"17574.30";"IST";"Exit After X Bars";"-2.70";"99.83";"6h 0m";""
"794";"BTCUSD";"Vender";"2024.02.02 09:30:00";"42963.20";"0.10000";"2024.02.02 10:15:00";"42963.20";"0.00";"17574.30";"IST";"MoveSL2BE";"-2.08";"5.98";"45m 0s";""
"801";"BTCUSD";"Comprar";"2024.02.02 16:45:00";"43184.00";"0.10000";"2024.02.02 17:15:00";"43184.00";"0.00";"17574.30";"IST";"MoveSL2BE";"-3.43";"6.67";"30m 0s";""
"803";"BTCUSD";"Comprar";"2024.02.03 08:00:00";"43026.90";"0.10000";"2024.02.03 08:15:00";"43026.90";"0.00";"17574.30";"IST";"MoveSL2BE";"0.00";"1.87";"15m 0s";""
"805";"BTCUSD";"Comprar";"2024.02.03 09:15:00";"43026.90";"0.10000";"2024.02.03 10:00:00";"43026.90";"0.00";"17574.30";"IST";"MoveSL2BE";"-0.42";"5.40";"45m 0s";""
"186";"BTCUSD";"Comprar";"2024.02.03 10:15:00";"43000.34";"0.10000";"2024.02.03 16:15:00";"43119.30";"11.90";"17586.20";"IST";"Exit After X Bars";"-16.66";"13.25";"6h 0m";""
"806";"BTCUSD";"Comprar";"2024.02.03 10:15:00";"43047.00";"0.10000";"2024.02.03 10:30:00";"43047.00";"0.00";"17574.30";"IST";"MoveSL2BE";"0.00";"3.50";"15m 0s";""
"189";"BTCUSD";"Comprar";"2024.02.04 09:30:00";"42917.93";"0.10000";"2024.02.04 15:30:00";"42842.70";"-7.52";"17578.67";"IST";"Exit After X Bars";"-11.14";"15.02";"6h 0m";""
"810";"BTCUSD";"Comprar";"2024.02.04 10:15:00";"42882.40";"0.10000";"2024.02.04 10:30:00";"42882.40";"0.00";"17586.20";"IST";"MoveSL2BE";"0.00";"1.75";"15m 0s";""
"813";"BTCUSD";"Vender";"2024.02.04 13:30:00";"42970.20";"0.10000";"2024.02.04 14:15:00";"42970.20";"0.00";"17586.20";"IST";"MoveSL2BE";"0.00";"3.69";"45m 0s";""
